# Figure 4: Momentum evolution (relaxation equations)
# Columns: time[s], p_parallel[m0c], p_perpendicular[m0c], gamma, energy_MeV
time,p_parallel,p_perpendicular,gamma,energy_MeV
3.28717872e+00,1.56543735e+02,2.01982439e-01,1.56547059e+02,7.94843838e+01
3.28752875e+00,1.56543820e+02,2.01929563e-01,1.56547144e+02,7.94844274e+01
3.28787879e+00,1.56543905e+02,2.01876701e-01,1.56547230e+02,7.94844710e+01
3.28822882e+00,1.56543991e+02,2.01823852e-01,1.56547315e+02,7.94845145e+01
3.28857886e+00,1.56544076e+02,2.01771018e-01,1.56547400e+02,7.94845580e+01
3.28892889e+00,1.56544161e+02,2.01718197e-01,1.56547485e+02,7.94846015e+01
3.28927893e+00,1.56544246e+02,2.01665389e-01,1.56547570e+02,7.94846449e+01
3.28962896e+00,1.56544331e+02,2.01612596e-01,1.56547655e+02,7.94846883e+01
3.28997900e+00,1.56544416e+02,2.01559816e-01,1.56547740e+02,7.94847316e+01
3.29032903e+00,1.56544501e+02,2.01507050e-01,1.56547824e+02,7.94847749e+01
3.29067907e+00,1.56544585e+02,2.01454298e-01,1.56547909e+02,7.94848181e+01
3.29102910e+00,1.56544670e+02,2.01401559e-01,1.56547993e+02,7.94848613e+01
3.29137914e+00,1.56544754e+02,2.01348835e-01,1.56548078e+02,7.94849045e+01
3.29172917e+00,1.56544839e+02,2.01296124e-01,1.56548162e+02,7.94849476e+01
3.29207921e+00,1.56544923e+02,2.01243426e-01,1.56548247e+02,7.94849907e+01
3.29242924e+00,1.56545008e+02,2.01190743e-01,1.56548331e+02,7.94850337e+01
3.29277928e+00,1.56545092e+02,2.01138073e-01,1.56548415e+02,7.94850767e+01
3.29312931e+00,1.56545176e+02,2.01085416e-01,1.56548499e+02,7.94851197e+01
3.29347935e+00,1.56545260e+02,2.01032774e-01,1.56548583e+02,7.94851626e+01
3.29382938e+00,1.56545344e+02,2.00980145e-01,1.56548667e+02,7.94852054e+01
3.29417942e+00,1.56545428e+02,2.00927530e-01,1.56548751e+02,7.94852483e+01
3.29452945e+00,1.56545512e+02,2.00874929e-01,1.56548834e+02,7.94852910e+01
3.29487949e+00,1.56545595e+02,2.00822341e-01,1.56548918e+02,7.94853338e+01
3.29522952e+00,1.56545679e+02,2.00769767e-01,1.56549002e+02,7.94853765e+01
3.29557956e+00,1.56545762e+02,2.00717207e-01,1.56549085e+02,7.94854191e+01
3.29592959e+00,1.56545846e+02,2.00664660e-01,1.56549168e+02,7.94854618e+01
3.29627963e+00,1.56545929e+02,2.00612127e-01,1.56549252e+02,7.94855043e+01
3.29662966e+00,1.56546013e+02,2.00559608e-01,1.56549335e+02,7.94855469e+01
3.29697970e+00,1.56546096e+02,2.00507102e-01,1.56549418e+02,7.94855894e+01
3.29732973e+00,1.56546179e+02,2.00454610e-01,1.56549501e+02,7.94856318e+01
3.29767977e+00,1.56546262e+02,2.00402132e-01,1.56549584e+02,7.94856742e+01
3.29802980e+00,1.56546345e+02,2.00349667e-01,1.56549667e+02,7.94857166e+01
3.29837984e+00,1.56546428e+02,2.00297216e-01,1.56549750e+02,7.94857589e+01
3.29872987e+00,1.56546511e+02,2.00244779e-01,1.56549833e+02,7.94858012e+01
3.29907991e+00,1.56546593e+02,2.00192355e-01,1.56549915e+02,7.94858434e+01
3.29942994e+00,1.56546676e+02,2.00139945e-01,1.56549998e+02,7.94858856e+01
3.29977998e+00,1.56546759e+02,2.00087549e-01,1.56550080e+02,7.94859278e+01
3.30013001e+00,1.56546841e+02,2.00035166e-01,1.56550163e+02,7.94859699e+01
3.30048005e+00,1.56546924e+02,1.99982797e-01,1.56550245e+02,7.94860120e+01
3.30083008e+00,1.56547006e+02,1.99930442e-01,1.56550327e+02,7.94860540e+01
3.30118012e+00,1.56547088e+02,1.99878100e-01,1.56550410e+02,7.94860960e+01
3.30153015e+00,1.56547170e+02,1.99825772e-01,1.56550492e+02,7.94861380e+01
3.30188019e+00,1.56547252e+02,1.99773457e-01,1.56550574e+02,7.94861799e+01
3.30223022e+00,1.56547334e+02,1.99721156e-01,1.56550656e+02,7.94862217e+01
3.30258026e+00,1.56547416e+02,1.99668869e-01,1.56550738e+02,7.94862636e+01
3.30293029e+00,1.56547498e+02,1.99616595e-01,1.56550819e+02,7.94863054e+01
3.30328033e+00,1.56547580e+02,1.99564335e-01,1.56550901e+02,7.94863471e+01
3.30363036e+00,1.56547662e+02,1.99512089e-01,1.56550983e+02,7.94863888e+01
3.30398040e+00,1.56547743e+02,1.99459856e-01,1.56551064e+02,7.94864305e+01
3.30433043e+00,1.56547825e+02,1.99407636e-01,1.56551146e+02,7.94864721e+01
3.30468047e+00,1.56547906e+02,1.99355431e-01,1.56551227e+02,7.94865137e+01
3.30503050e+00,1.56547988e+02,1.99303239e-01,1.56551308e+02,7.94865552e+01
3.30538054e+00,1.56548069e+02,1.99251060e-01,1.56551390e+02,7.94865968e+01
3.30573057e+00,1.56548150e+02,1.99198895e-01,1.56551471e+02,7.94866382e+01
3.30608061e+00,1.56548231e+02,1.99146744e-01,1.56551552e+02,7.94866796e+01
3.30643064e+00,1.56548312e+02,1.99094606e-01,1.56551633e+02,7.94867210e+01
3.30678068e+00,1.56548393e+02,1.99042482e-01,1.56551714e+02,7.94867624e+01
3.30713071e+00,1.56548474e+02,1.98990371e-01,1.56551795e+02,7.94868037e+01
3.30748075e+00,1.56548555e+02,1.98938274e-01,1.56551875e+02,7.94868449e+01
3.30783078e+00,1.56548636e+02,1.98886191e-01,1.56551956e+02,7.94868862e+01
3.30818082e+00,1.56548716e+02,1.98834121e-01,1.56552037e+02,7.94869273e+01
3.30853085e+00,1.56548797e+02,1.98782064e-01,1.56552117e+02,7.94869685e+01
3.30888089e+00,1.56548877e+02,1.98730022e-01,1.56552197e+02,7.94870096e+01
3.30923092e+00,1.56548958e+02,1.98677992e-01,1.56552278e+02,7.94870506e+01
3.30958096e+00,1.56549038e+02,1.98625977e-01,1.56552358e+02,7.94870917e+01
3.30993099e+00,1.56549118e+02,1.98573975e-01,1.56552438e+02,7.94871326e+01
3.31028103e+00,1.56549199e+02,1.98521986e-01,1.56552518e+02,7.94871736e+01
3.31063106e+00,1.56549279e+02,1.98470011e-01,1.56552598e+02,7.94872145e+01
3.31098110e+00,1.56549359e+02,1.98418049e-01,1.56552678e+02,7.94872553e+01
3.31133113e+00,1.56549439e+02,1.98366101e-01,1.56552758e+02,7.94872962e+01
3.31168117e+00,1.56549519e+02,1.98314167e-01,1.56552838e+02,7.94873369e+01
3.31203120e+00,1.56549598e+02,1.98262246e-01,1.56552918e+02,7.94873777e+01
3.31238124e+00,1.56549678e+02,1.98210339e-01,1.56552997e+02,7.94874184e+01
3.31273127e+00,1.56549758e+02,1.98158445e-01,1.56553077e+02,7.94874590e+01
3.31308131e+00,1.56549837e+02,1.98106564e-01,1.56553157e+02,7.94874997e+01
3.31343134e+00,1.56549917e+02,1.98054697e-01,1.56553236e+02,7.94875402e+01
3.31378138e+00,1.56549996e+02,1.98002844e-01,1.56553315e+02,7.94875808e+01
3.31413141e+00,1.56550076e+02,1.97951004e-01,1.56553395e+02,7.94876213e+01
3.31448145e+00,1.56550155e+02,1.97899178e-01,1.56553474e+02,7.94876617e+01
3.31483148e+00,1.56550234e+02,1.97847365e-01,1.56553553e+02,7.94877022e+01
3.31518152e+00,1.56550313e+02,1.97795565e-01,1.56553632e+02,7.94877425e+01
3.31553155e+00,1.56550392e+02,1.97743780e-01,1.56553711e+02,7.94877829e+01
3.31588159e+00,1.56550471e+02,1.97692007e-01,1.56553790e+02,7.94878232e+01
3.31623162e+00,1.56550550e+02,1.97640248e-01,1.56553868e+02,7.94878635e+01
3.31658166e+00,1.56550629e+02,1.97588503e-01,1.56553947e+02,7.94879037e+01
3.31693169e+00,1.56550707e+02,1.97536771e-01,1.56554026e+02,7.94879439e+01
3.31728173e+00,1.56550786e+02,1.97485052e-01,1.56554104e+02,7.94879840e+01
3.31763176e+00,1.56550865e+02,1.97433347e-01,1.56554183e+02,7.94880241e+01
3.31798180e+00,1.56550943e+02,1.97381656e-01,1.56554261e+02,7.94880642e+01
3.31833183e+00,1.56551021e+02,1.97329978e-01,1.56554340e+02,7.94881042e+01
3.31868187e+00,1.56551100e+02,1.97278313e-01,1.56554418e+02,7.94881442e+01
3.31903190e+00,1.56551178e+02,1.97226662e-01,1.56554496e+02,7.94881842e+01
3.31938194e+00,1.56551256e+02,1.97175024e-01,1.56554574e+02,7.94882241e+01
3.31973197e+00,1.56551334e+02,1.97123400e-01,1.56554652e+02,7.94882640e+01
3.32008201e+00,1.56551412e+02,1.97071789e-01,1.56554730e+02,7.94883038e+01
3.32043204e+00,1.56551490e+02,1.97020192e-01,1.56554808e+02,7.94883436e+01
3.32078208e+00,1.56551568e+02,1.96968608e-01,1.56554886e+02,7.94883833e+01
3.32113211e+00,1.56551646e+02,1.96917037e-01,1.56554964e+02,7.94884231e+01
3.32148215e+00,1.56551724e+02,1.96865480e-01,1.56555041e+02,7.94884627e+01
3.32183218e+00,1.56551801e+02,1.96813936e-01,1.56555119e+02,7.94885024e+01
3.32218222e+00,1.56551879e+02,1.96762406e-01,1.56555196e+02,7.94885420e+01
3.32253225e+00,1.56551956e+02,1.96710889e-01,1.56555274e+02,7.94885815e+01
3.32288229e+00,1.56552034e+02,1.96659386e-01,1.56555351e+02,7.94886211e+01
3.32323232e+00,1.56552111e+02,1.96607896e-01,1.56555428e+02,7.94886606e+01
3.32358236e+00,1.56552188e+02,1.96556420e-01,1.56555506e+02,7.94887000e+01
3.32393239e+00,1.56552266e+02,1.96504956e-01,1.56555583e+02,7.94887394e+01
3.32428243e+00,1.56552343e+02,1.96453507e-01,1.56555660e+02,7.94887788e+01
3.32463246e+00,1.56552420e+02,1.96402070e-01,1.56555737e+02,7.94888181e+01
3.32498250e+00,1.56552497e+02,1.96350647e-01,1.56555814e+02,7.94888574e+01
3.32533253e+00,1.56552574e+02,1.96299238e-01,1.56555890e+02,7.94888967e+01
3.32568257e+00,1.56552650e+02,1.96247842e-01,1.56555967e+02,7.94889359e+01
3.32603260e+00,1.56552727e+02,1.96196459e-01,1.56556044e+02,7.94889751e+01
3.32638264e+00,1.56552804e+02,1.96145090e-01,1.56556120e+02,7.94890142e+01
3.32673267e+00,1.56552880e+02,1.96093734e-01,1.56556197e+02,7.94890533e+01
3.32708271e+00,1.56552957e+02,1.96042391e-01,1.56556273e+02,7.94890924e+01
3.32743274e+00,1.56553033e+02,1.95991062e-01,1.56556350e+02,7.94891314e+01
3.32778278e+00,1.56553110e+02,1.95939746e-01,1.56556426e+02,7.94891704e+01
3.32813281e+00,1.56553186e+02,1.95888443e-01,1.56556502e+02,7.94892093e+01
3.32848285e+00,1.56553262e+02,1.95837154e-01,1.56556578e+02,7.94892482e+01
3.32883288e+00,1.56553338e+02,1.95785878e-01,1.56556655e+02,7.94892871e+01
3.32918292e+00,1.56553414e+02,1.95734616e-01,1.56556731e+02,7.94893260e+01
3.32953295e+00,1.56553490e+02,1.95683367e-01,1.56556806e+02,7.94893648e+01
3.32988299e+00,1.56553566e+02,1.95632131e-01,1.56556882e+02,7.94894035e+01
3.33023302e+00,1.56553642e+02,1.95580909e-01,1.56556958e+02,7.94894422e+01
3.33058306e+00,1.56553718e+02,1.95529700e-01,1.56557034e+02,7.94894809e+01
3.33093309e+00,1.56553794e+02,1.95478504e-01,1.56557109e+02,7.94895196e+01
3.33128313e+00,1.56553869e+02,1.95427322e-01,1.56557185e+02,7.94895582e+01
3.33163316e+00,1.56553945e+02,1.95376153e-01,1.56557260e+02,7.94895967e+01
3.33198320e+00,1.56554020e+02,1.95324997e-01,1.56557336e+02,7.94896353e+01
3.33233323e+00,1.56554096e+02,1.95273855e-01,1.56557411e+02,7.94896738e+01
3.33268327e+00,1.56554171e+02,1.95222726e-01,1.56557486e+02,7.94897122e+01
3.33303330e+00,1.56554246e+02,1.95171610e-01,1.56557562e+02,7.94897507e+01
3.33338334e+00,1.56554321e+02,1.95120507e-01,1.56557637e+02,7.94897890e+01
3.33373337e+00,1.56554397e+02,1.95069418e-01,1.56557712e+02,7.94898274e+01
3.33408341e+00,1.56554472e+02,1.95018343e-01,1.56557787e+02,7.94898657e+01
3.33443344e+00,1.56554547e+02,1.94967280e-01,1.56557862e+02,7.94899040e+01
3.33478348e+00,1.56554621e+02,1.94916231e-01,1.56557936e+02,7.94899422e+01
3.33513351e+00,1.56554696e+02,1.94865195e-01,1.56558011e+02,7.94899804e+01
3.33548355e+00,1.56554771e+02,1.94814172e-01,1.56558086e+02,7.94900186e+01
3.33583358e+00,1.56554846e+02,1.94763163e-01,1.56558161e+02,7.94900567e+01
3.33618362e+00,1.56554920e+02,1.94712167e-01,1.56558235e+02,7.94900948e+01
3.33653365e+00,1.56554995e+02,1.94661185e-01,1.56558309e+02,7.94901328e+01
3.33688369e+00,1.56555069e+02,1.94610215e-01,1.56558384e+02,7.94901708e+01
3.33723372e+00,1.56555144e+02,1.94559259e-01,1.56558458e+02,7.94902088e+01
3.33758376e+00,1.56555218e+02,1.94508316e-01,1.56558532e+02,7.94902467e+01
3.33793379e+00,1.56555292e+02,1.94457387e-01,1.56558607e+02,7.94902846e+01
3.33828383e+00,1.56555366e+02,1.94406470e-01,1.56558681e+02,7.94903225e+01
3.33863386e+00,1.56555440e+02,1.94355567e-01,1.56558755e+02,7.94903603e+01
3.33898390e+00,1.56555514e+02,1.94304677e-01,1.56558829e+02,7.94903981e+01
3.33933393e+00,1.56555588e+02,1.94253801e-01,1.56558903e+02,7.94904359e+01
3.33968397e+00,1.56555662e+02,1.94202938e-01,1.56558976e+02,7.94904736e+01
3.34003400e+00,1.56555736e+02,1.94152088e-01,1.56559050e+02,7.94905113e+01
3.34038404e+00,1.56555810e+02,1.94101251e-01,1.56559124e+02,7.94905489e+01
3.34073407e+00,1.56555883e+02,1.94050427e-01,1.56559197e+02,7.94905865e+01
3.34108411e+00,1.56555957e+02,1.93999617e-01,1.56559271e+02,7.94906241e+01
3.34143414e+00,1.56556030e+02,1.93948820e-01,1.56559344e+02,7.94906616e+01
3.34178418e+00,1.56556104e+02,1.93898036e-01,1.56559418e+02,7.94906991e+01
3.34213421e+00,1.56556177e+02,1.93847266e-01,1.56559491e+02,7.94907366e+01
3.34248425e+00,1.56556251e+02,1.93796508e-01,1.56559564e+02,7.94907740e+01
3.34283428e+00,1.56556324e+02,1.93745764e-01,1.56559637e+02,7.94908114e+01
3.34318432e+00,1.56556397e+02,1.93695033e-01,1.56559710e+02,7.94908487e+01
3.34353435e+00,1.56556470e+02,1.93644315e-01,1.56559784e+02,7.94908860e+01
3.34388439e+00,1.56556543e+02,1.93593611e-01,1.56559856e+02,7.94909233e+01
3.34423442e+00,1.56556616e+02,1.93542920e-01,1.56559929e+02,7.94909606e+01
3.34458446e+00,1.56556689e+02,1.93492242e-01,1.56560002e+02,7.94909978e+01
3.34493449e+00,1.56556762e+02,1.93441577e-01,1.56560075e+02,7.94910349e+01
3.34528453e+00,1.56556834e+02,1.93390925e-01,1.56560148e+02,7.94910721e+01
3.34563456e+00,1.56556907e+02,1.93340287e-01,1.56560220e+02,7.94911092e+01
3.34598460e+00,1.56556980e+02,1.93289662e-01,1.56560293e+02,7.94911462e+01
3.34633463e+00,1.56557052e+02,1.93239050e-01,1.56560365e+02,7.94911832e+01
3.34668467e+00,1.56557125e+02,1.93188451e-01,1.56560438e+02,7.94912202e+01
3.34703470e+00,1.56557197e+02,1.93137865e-01,1.56560510e+02,7.94912572e+01
3.34738474e+00,1.56557269e+02,1.93087292e-01,1.56560582e+02,7.94912941e+01
3.34773477e+00,1.56557342e+02,1.93036733e-01,1.56560654e+02,7.94913310e+01
3.34808481e+00,1.56557414e+02,1.92986187e-01,1.56560726e+02,7.94913678e+01
3.34843484e+00,1.56557486e+02,1.92935654e-01,1.56560798e+02,7.94914046e+01
3.34878488e+00,1.56557558e+02,1.92885134e-01,1.56560870e+02,7.94914414e+01
3.34913491e+00,1.56557630e+02,1.92834628e-01,1.56560942e+02,7.94914781e+01
3.34948495e+00,1.56557702e+02,1.92784134e-01,1.56561014e+02,7.94915148e+01
3.34983498e+00,1.56557773e+02,1.92733654e-01,1.56561086e+02,7.94915515e+01
3.35018502e+00,1.56557845e+02,1.92683187e-01,1.56561157e+02,7.94915881e+01
3.35053505e+00,1.56557917e+02,1.92632733e-01,1.56561229e+02,7.94916247e+01
3.35088509e+00,1.56557988e+02,1.92582292e-01,1.56561301e+02,7.94916613e+01
3.35123512e+00,1.56558060e+02,1.92531864e-01,1.56561372e+02,7.94916978e+01
3.35158516e+00,1.56558131e+02,1.92481450e-01,1.56561443e+02,7.94917343e+01
3.35193519e+00,1.56558203e+02,1.92431048e-01,1.56561515e+02,7.94917707e+01
3.35228523e+00,1.56558274e+02,1.92380660e-01,1.56561586e+02,7.94918071e+01
3.35263526e+00,1.56558345e+02,1.92330285e-01,1.56561657e+02,7.94918435e+01
3.35298530e+00,1.56558417e+02,1.92279923e-01,1.56561728e+02,7.94918799e+01
3.35333533e+00,1.56558488e+02,1.92229574e-01,1.56561799e+02,7.94919162e+01
3.35368537e+00,1.56558559e+02,1.92179238e-01,1.56561870e+02,7.94919525e+01
3.35403540e+00,1.56558630e+02,1.92128915e-01,1.56561941e+02,7.94919887e+01
3.35438544e+00,1.56558701e+02,1.92078606e-01,1.56562012e+02,7.94920249e+01
3.35473547e+00,1.56558772e+02,1.92028309e-01,1.56562083e+02,7.94920611e+01
3.35508551e+00,1.56558842e+02,1.91978026e-01,1.56562154e+02,7.94920972e+01
3.35543554e+00,1.56558913e+02,1.91927756e-01,1.56562224e+02,7.94921333e+01
3.35578558e+00,1.56558984e+02,1.91877499e-01,1.56562295e+02,7.94921694e+01
3.35613561e+00,1.56559054e+02,1.91827255e-01,1.56562365e+02,7.94922054e+01
3.35648565e+00,1.56559125e+02,1.91777024e-01,1.56562436e+02,7.94922414e+01
3.35683568e+00,1.56559195e+02,1.91726806e-01,1.56562506e+02,7.94922773e+01
3.35718572e+00,1.56559266e+02,1.91676601e-01,1.56562577e+02,7.94923133e+01
3.35753575e+00,1.56559336e+02,1.91626409e-01,1.56562647e+02,7.94923491e+01
3.35788579e+00,1.56559406e+02,1.91576231e-01,1.56562717e+02,7.94923850e+01
3.35823582e+00,1.56559476e+02,1.91526065e-01,1.56562787e+02,7.94924208e+01
3.35858586e+00,1.56559546e+02,1.91475913e-01,1.56562857e+02,7.94924566e+01
3.35893589e+00,1.56559616e+02,1.91425774e-01,1.56562927e+02,7.94924923e+01
3.35928593e+00,1.56559686e+02,1.91375647e-01,1.56562997e+02,7.94925281e+01
3.35963596e+00,1.56559756e+02,1.91325534e-01,1.56563067e+02,7.94925637e+01
3.35998600e+00,1.56559826e+02,1.91275434e-01,1.56563136e+02,7.94925994e+01
3.36033603e+00,1.56559896e+02,1.91225347e-01,1.56563206e+02,7.94926350e+01
3.36068607e+00,1.56559965e+02,1.91175273e-01,1.56563276e+02,7.94926706e+01
3.36103610e+00,1.56560035e+02,1.91125212e-01,1.56563345e+02,7.94927061e+01
3.36138614e+00,1.56560105e+02,1.91075164e-01,1.56563415e+02,7.94927416e+01
3.36173617e+00,1.56560174e+02,1.91025129e-01,1.56563484e+02,7.94927771e+01
3.36208621e+00,1.56560243e+02,1.90975107e-01,1.56563554e+02,7.94928125e+01
3.36243624e+00,1.56560313e+02,1.90925098e-01,1.56563623e+02,7.94928479e+01
3.36278628e+00,1.56560382e+02,1.90875102e-01,1.56563692e+02,7.94928833e+01
3.36313631e+00,1.56560451e+02,1.90825120e-01,1.56563761e+02,7.94929186e+01
3.36348635e+00,1.56560520e+02,1.90775150e-01,1.56563830e+02,7.94929539e+01
3.36383638e+00,1.56560589e+02,1.90725193e-01,1.56563899e+02,7.94929892e+01
3.36418642e+00,1.56560658e+02,1.90675249e-01,1.56563968e+02,7.94930244e+01
3.36453645e+00,1.56560727e+02,1.90625319e-01,1.56564037e+02,7.94930596e+01
3.36488649e+00,1.56560796e+02,1.90575401e-01,1.56564106e+02,7.94930948e+01
3.36523652e+00,1.56560865e+02,1.90525497e-01,1.56564175e+02,7.94931299e+01
3.36558656e+00,1.56560934e+02,1.90475605e-01,1.56564243e+02,7.94931650e+01
3.36593659e+00,1.56561002e+02,1.90425726e-01,1.56564312e+02,7.94932000e+01
3.36628663e+00,1.56561071e+02,1.90375861e-01,1.56564380e+02,7.94932351e+01
3.36663666e+00,1.56561140e+02,1.90326008e-01,1.56564449e+02,7.94932701e+01
3.36698670e+00,1.56561208e+02,1.90276168e-01,1.56564517e+02,7.94933050e+01
3.36733673e+00,1.56561277e+02,1.90226342e-01,1.56564586e+02,7.94933399e+01
3.36768677e+00,1.56561345e+02,1.90176528e-01,1.56564654e+02,7.94933748e+01
3.36803680e+00,1.56561413e+02,1.90126728e-01,1.56564722e+02,7.94934097e+01
3.36838684e+00,1.56561481e+02,1.90076940e-01,1.56564790e+02,7.94934445e+01
3.36873687e+00,1.56561549e+02,1.90027165e-01,1.56564858e+02,7.94934793e+01
3.36908691e+00,1.56561618e+02,1.89977403e-01,1.56564926e+02,7.94935140e+01
3.36943694e+00,1.56561686e+02,1.89927655e-01,1.56564994e+02,7.94935488e+01
3.36978698e+00,1.56561753e+02,1.89877919e-01,1.56565062e+02,7.94935834e+01
3.37013701e+00,1.56561821e+02,1.89828196e-01,1.56565130e+02,7.94936181e+01
3.37048705e+00,1.56561889e+02,1.89778486e-01,1.56565198e+02,7.94936527e+01
3.37083708e+00,1.56561957e+02,1.89728789e-01,1.56565265e+02,7.94936873e+01
3.37118712e+00,1.56562025e+02,1.89679105e-01,1.56565333e+02,7.94937218e+01
3.37153715e+00,1.56562092e+02,1.89629434e-01,1.56565401e+02,7.94937564e+01
3.37188719e+00,1.56562160e+02,1.89579776e-01,1.56565468e+02,7.94937908e+01
3.37223722e+00,1.56562227e+02,1.89530131e-01,1.56565536e+02,7.94938253e+01
3.37258726e+00,1.56562295e+02,1.89480499e-01,1.56565603e+02,7.94938597e+01
3.37293729e+00,1.56562362e+02,1.89430880e-01,1.56565670e+02,7.94938941e+01
3.37328733e+00,1.56562429e+02,1.89381274e-01,1.56565737e+02,7.94939284e+01
3.37363736e+00,1.56562496e+02,1.89331680e-01,1.56565805e+02,7.94939628e+01
3.37398740e+00,1.56562564e+02,1.89282100e-01,1.56565872e+02,7.94939970e+01
3.37433743e+00,1.56562631e+02,1.89232532e-01,1.56565939e+02,7.94940313e+01
3.37468747e+00,1.56562698e+02,1.89182978e-01,1.56566006e+02,7.94940655e+01
3.37503750e+00,1.56562765e+02,1.89133436e-01,1.56566072e+02,7.94940997e+01
3.37538754e+00,1.56562832e+02,1.89083908e-01,1.56566139e+02,7.94941338e+01
3.37573757e+00,1.56562898e+02,1.89034392e-01,1.56566206e+02,7.94941680e+01
3.37608761e+00,1.56562965e+02,1.88984889e-01,1.56566273e+02,7.94942020e+01
3.37643764e+00,1.56563032e+02,1.88935399e-01,1.56566339e+02,7.94942361e+01
3.37678768e+00,1.56563098e+02,1.88885922e-01,1.56566406e+02,7.94942701e+01
3.37713771e+00,1.56563165e+02,1.88836458e-01,1.56566472e+02,7.94943041e+01
3.37748775e+00,1.56563232e+02,1.88787006e-01,1.56566539e+02,7.94943381e+01
3.37783778e+00,1.56563298e+02,1.88737568e-01,1.56566605e+02,7.94943720e+01
3.37818782e+00,1.56563364e+02,1.88688142e-01,1.56566672e+02,7.94944059e+01
3.37853785e+00,1.56563431e+02,1.88638730e-01,1.56566738e+02,7.94944397e+01
3.37888789e+00,1.56563497e+02,1.88589330e-01,1.56566804e+02,7.94944735e+01
3.37923792e+00,1.56563563e+02,1.88539943e-01,1.56566870e+02,7.94945073e+01
3.37958796e+00,1.56563629e+02,1.88490569e-01,1.56566936e+02,7.94945411e+01
3.37993799e+00,1.56563695e+02,1.88441208e-01,1.56567002e+02,7.94945748e+01
3.38028803e+00,1.56563761e+02,1.88391860e-01,1.56567068e+02,7.94946085e+01
3.38063806e+00,1.56563827e+02,1.88342524e-01,1.56567134e+02,7.94946421e+01
3.38098810e+00,1.56563893e+02,1.88293202e-01,1.56567200e+02,7.94946758e+01
3.38133813e+00,1.56563959e+02,1.88243892e-01,1.56567266e+02,7.94947094e+01
3.38168817e+00,1.56564025e+02,1.88194595e-01,1.56567331e+02,7.94947429e+01
3.38203820e+00,1.56564090e+02,1.88145311e-01,1.56567397e+02,7.94947764e+01
3.38238824e+00,1.56564156e+02,1.88096040e-01,1.56567462e+02,7.94948099e+01
3.38273827e+00,1.56564221e+02,1.88046782e-01,1.56567528e+02,7.94948434e+01
3.38308831e+00,1.56564287e+02,1.87997537e-01,1.56567593e+02,7.94948768e+01
3.38343834e+00,1.56564352e+02,1.87948304e-01,1.56567659e+02,7.94949102e+01
3.38378838e+00,1.56564418e+02,1.87899084e-01,1.56567724e+02,7.94949436e+01
3.38413841e+00,1.56564483e+02,1.87849878e-01,1.56567789e+02,7.94949769e+01
3.38448845e+00,1.56564548e+02,1.87800683e-01,1.56567854e+02,7.94950102e+01
3.38483848e+00,1.56564613e+02,1.87751502e-01,1.56567919e+02,7.94950435e+01
3.38518852e+00,1.56564678e+02,1.87702334e-01,1.56567984e+02,7.94950767e+01
3.38553855e+00,1.56564743e+02,1.87653178e-01,1.56568049e+02,7.94951099e+01
3.38588859e+00,1.56564808e+02,1.87604035e-01,1.56568114e+02,7.94951431e+01
3.38623862e+00,1.56564873e+02,1.87554906e-01,1.56568179e+02,7.94951762e+01
3.38658866e+00,1.56564938e+02,1.87505788e-01,1.56568244e+02,7.94952093e+01
3.38693869e+00,1.56565003e+02,1.87456684e-01,1.56568309e+02,7.94952424e+01
3.38728873e+00,1.56565068e+02,1.87407593e-01,1.56568373e+02,7.94952754e+01
3.38763876e+00,1.56565132e+02,1.87358514e-01,1.56568438e+02,7.94953084e+01
3.38798880e+00,1.56565197e+02,1.87309448e-01,1.56568502e+02,7.94953414e+01
3.38833883e+00,1.56565261e+02,1.87260395e-01,1.56568567e+02,7.94953744e+01
3.38868887e+00,1.56565326e+02,1.87211354e-01,1.56568631e+02,7.94954073e+01
